collection	source_id	verdict	outcome	issues	corrected_preview
marcus_aurelius_meditations	MED_04_28	error	repaired	περισκελὲς ἦθος translated as 'trouser-clad character' is incorrect; περισκελής means 'stubborn' or 'obstinate', not related to trousers/clothing; βλακικόν translated as 'stupid' is acceptable but loses the specific sense of 'sluggish/dull/lazy' that distinguishes it from mere stupidity	A dark character, a womanish character, an obstinate character, brutish, cattle-like, childish, dull, false, clownish, mercenary, tyrannical.
marcus_aurelius_meditations	MA_11_18	error	error_unconfirmed	The phrase 'at table, in bed, and so forth' misrepresents the original Greek which describes people 'at board, in bed, and so forth' in the context of their compulsions and behaviors under necessity, not merely their locations; The final sentence 'Remember that genuine kindness is invincible' significantly mistranslates the original, which states that kindness/goodwill is invincible 'if it is genu	First, what is my relationship to them—that we were born for one another. Or from another perspective, I was born to stand over them as a ram over the flock or 
marcus_aurelius_meditations	MED_03_06	error	repaired	The phrase 'if only as an animal, reject it' (εἰ δὲ τὸ ὡς ζῴῳ, ἀπόφηναι) is mistranslated. ἀπόφηναι means 'declare/state it' not 'reject it'. Marcus is saying to declare which kind of benefit it is, not to reject animal benefits.; The translation inverts the meaning: Marcus instructs to identify and declare what kind of benefit something provides (rational vs animal), not to reject animal benefits	If, in human life, you find something better than justice, truth, temperance, courage, and in a word, better than your mind's self-sufficiency—in those matters 
marcus_aurelius_meditations	MED_04_46	error	repaired	The phrase 'the person who forgets where the road leads' misses the reflexive/impersonal construction - it should be about people forgetting where the road (they travel) leads; The phrase 'Do not act and speak as though asleep' inverts the sense - the Greek says we should NOT do as sleepers do (act and speak), because even sleepers THINK they are acting and speaking (but aren't really); The final 	Always remember Heraclitus: that earth's death is to become water, and water's death to become air, and air's death fire, and back again. Remember also the one 
marcus_aurelius_meditations	MED_07_31	error	repaired	The phrase 'τῇ πρὸς τὸ ἀνὰ μέσον ἀρετῆς καὶ κακίας ἀδιαφορίᾳ' is mistranslated as 'indifference toward what stands between virtue and vice' when it means 'indifference toward things that are between/intermediate to virtue and vice' (i.e., the indifferents in Stoic philosophy); The final clause 'ἤδη λίαν ὀλίγα' is mistranslated as 'and that is already very little' when it means 'already/now [the ma	Make yourself radiant through simplicity, reverence, and indifference toward things intermediate between virtue and vice. Love humankind. Follow God. For he say
marcus_aurelius_meditations	MED_07_43	error	repaired	σφύζειν means 'to throb/pulsate/be agitated' not 'tremble within' - the verb refers to physical throbbing or mental agitation, and the standard translations render this as 'flutter' or 'be in turmoil' rather than 'tremble'	Do not join in lamenting; do not be inwardly agitated.
marcus_aurelius_meditations	MED_08_13	error	repaired	φυσιολογεῖν means 'to examine/analyze according to physics/natural philosophy' not 'through nature'; παθολογεῖν means 'to examine/analyze according to ethics/the passions' not 'through the passions'; διαλεκτικεύεσθαι means 'to examine/analyze according to logic/dialectic' not 'through dialectic'; The three infinitives are parallel imperatives referring to the three parts of Stoic philosophy (physi	Continuously and upon every impression, if possible, apply physical analysis, ethical analysis, and logical analysis.
marcus_aurelius_meditations	MED_07_45	error	repaired	The phrase 'πρὸ τοῦ αἰσχροῦ' means 'before/in preference to disgrace' — i.e., not reckoning death or anything else IN COMPARISON TO disgrace. The translation 'as more important than what is shameful' inverts the sense: it should be that one must not consider death or anything else in preference to (avoiding) disgrace, meaning disgrace is what must be avoided above all else, not that death is more 	For this is how it truly is, men of Athens: wherever a man has stationed himself, believing it to be best, or has been stationed by a commander, there he must r
marcus_aurelius_meditations	MED_08_30	error	repaired	περιτράνως means 'affectedly' or 'with excessive refinement/pretension', not 'make a show of plain-spokenness' which inverts the meaning - the text warns against affected or overly elaborate speech, not against displaying plainness	Speak both in the senate and to anyone at all in a well-ordered manner, not affectedly. Use sound speech.
marcus_aurelius_meditations	MED_08_22	error	repaired	The phrase 'Δικαίως ταῦτα πάσχεις' is rendered as 'You are undergoing this rightly' but the context suggests irony/criticism - Marcus is saying 'you deserve what you're suffering' because of procrastination, not that the suffering itself is righteous; The final clause 'μᾶλλον δὲ θέλεις ἀγαθὸς αὔριον γενέσθαι ἢ σήμερον εἶναι' is presented as 'indeed' (reinforcing) when 'δὲ' here introduces the reas	Pay attention to the underlying matter, or to the principle, or to the activity, or to the meaning. You suffer these things justly: for you prefer to become goo
marcus_aurelius_meditations	MED_09_16	error	repaired	πείσει mistranslated as 'being persuaded' (active sense) rather than 'passive affection/being affected' - the contrast is between passive experience and active doing, not persuasion vs activity	The good and bad of a rational and social creature lie not in passive affection but in activity, just as its virtue and vice lie not in passive affection but in
marcus_aurelius_meditations	MED_08_38	error	error_unconfirmed	The phrase 'σοφωτάτοις' (superlative dative plural) means 'with/by the wisest methods' or 'in the wisest manner', not 'alongside the wisest [people]'. The dative here is instrumental/modal, not comitative.; The translation 'alongside the wisest' incorrectly suggests accompanying wise persons, when the Greek indicates using the wisest criteria/methods for judgment.	If you can see sharply, then see with judgment, he says, by the wisest means.
marcus_aurelius_meditations	MED_09_27	error	repaired	Final clause 'πρὸς ταῦτα μέντοι, πρὸς ἃ ἐκεῖνοι διαφέρονται' is mistranslated. The phrase means 'toward these things, at least, toward which they are eager/strive' or 'in pursuit of what they care about,' but the translation renders it as 'in the matters that concern them' which misses the critical nuance that the gods help them specifically toward the (often trivial or misguided) things they purs	Whenever someone censures you, hates you, or voices anything of that kind, go to their little souls: enter within and see what sort of people they are. You will
